ID,Category,Subject,Content,Used Count
562,Follow-up,Real numbers from a real student,"Hi [First Name],

I want to address something honestly before you decide either way.

You don't need a 4.0 GPA to win a scholarship or admission. We've walked students in Accra, Nairobi, and Abuja through this exact process. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You've heard scholarships are a lottery - so you never even applied. That's exactly the myth we help you get past.

Book your spot by filling this out: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Proudly African,
Scholarship Assistant

To unsubscribe, reply with STOP.",1
563,Follow-up,Why your last application didn't work,"Hi [First Name],

One more thing I think you should know before this window closes.

You don't need a 4.0 GPA to win a scholarship or admission. Our students didn't have connections or perfect grades - they had a clear strategy and someone checking their applications. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You don't have a 4.0 GPA, so you assume you don't qualify for anything. That's exactly the myth we help you get past.

Start here - it takes 3 minutes: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Best regards,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
564,Follow-up,How do you know we're not a scam?,"Hi [First Name],

Still thinking about studying abroad? Good - because I want to clear up one myth.

You don't need a 4.0 GPA to win a scholarship or admission. Most of our successful placements almost gave up after their first rejection. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You don't know which of the dozens of scholarship names abroad are even real. That's exactly the myth we help you get past.

Check if you qualify: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Cheers,
Scholarship Assistant

To unsubscribe, reply with STOP.",1
565,Follow-up,Your GPA isn't the problem. Your strategy is.,"Hi [First Name],

I want to address something honestly before you decide either way.

You don't need a 4.0 GPA to win a scholarship or admission. Last year, we placed students with GPAs as low as 2.8 into funded programs. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You're afraid of paying an agent and getting nothing in return. That's exactly the myth we help you get past.

Claim your free eligibility check: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Rooting for you,
Scholarship Assistant

To unsubscribe, reply with STOP.",1
566,Follow-up,What past students got wrong,"Hi [First Name],

One more thing I think you should know before this window closes.

You don't need a 4.0 GPA to win a scholarship or admission. One of our Tier 3 students in Lagos went from three rejections to a fully-funded DAAD offer in five months. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You've applied before and got a rejection with no explanation. That's exactly the myth we help you get past.

Take the next step now: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Proudly African,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
567,Follow-up,"The 70% refund, explained simply","Hi [First Name],

Still thinking about studying abroad? Good - because I want to clear up one myth.

You don't need a 4.0 GPA to win a scholarship or admission. We've walked students in Accra, Nairobi, and Abuja through this exact process. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You're the first in your family trying this, so there's no one to ask. That's exactly the myth we help you get past.

Fill out our free 3-minute Pre-Qualification Form here: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Best regards,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
568,Follow-up,Still on the fence? Read this first,"Hi [First Name],

I want to address something honestly before you decide either way.

You don't need a 4.0 GPA to win a scholarship or admission. Our students didn't have connections or perfect grades - they had a clear strategy and someone checking their applications. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

Your family can't afford $20,000 in tuition, and the banks won't lend without collateral. That's exactly the myth we help you get past.

Reply YES and we'll send you the Pre-Qualification Form: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Cheers,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
569,Follow-up,Real numbers from a real student,"Hi [First Name],

One more thing I think you should know before this window closes.

You don't need a 4.0 GPA to win a scholarship or admission. Most of our successful placements almost gave up after their first rejection. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You've heard scholarships are a lottery - so you never even applied. That's exactly the myth we help you get past.

Book your spot by filling this out: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Rooting for you,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
570,Follow-up,Why your last application didn't work,"Hi [First Name],

Still thinking about studying abroad? Good - because I want to clear up one myth.

You don't need a 4.0 GPA to win a scholarship or admission. Last year, we placed students with GPAs as low as 2.8 into funded programs. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You don't have a 4.0 GPA, so you assume you don't qualify for anything. That's exactly the myth we help you get past.

Start here - it takes 3 minutes: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Proudly African,
Scholarship Assistant

To unsubscribe, reply with STOP.",1
571,Follow-up,How do you know we're not a scam?,"Hi [First Name],

I want to address something honestly before you decide either way.

You don't need a 4.0 GPA to win a scholarship or admission. One of our Tier 3 students in Lagos went from three rejections to a fully-funded DAAD offer in five months. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You don't know which of the dozens of scholarship names abroad are even real. That's exactly the myth we help you get past.

Check if you qualify: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Best regards,
Scholarship Assistant

To unsubscribe, reply with STOP.",1
572,Follow-up,Your GPA isn't the problem. Your strategy is.,"Hi [First Name],

One more thing I think you should know before this window closes.

You don't need a 4.0 GPA to win a scholarship or admission. We've walked students in Accra, Nairobi, and Abuja through this exact process. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You're afraid of paying an agent and getting nothing in return. That's exactly the myth we help you get past.

Claim your free eligibility check: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Cheers,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
573,Follow-up,What past students got wrong,"Hi [First Name],

Still thinking about studying abroad? Good - because I want to clear up one myth.

You don't need a 4.0 GPA to win a scholarship or admission. Our students didn't have connections or perfect grades - they had a clear strategy and someone checking their applications. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You've applied before and got a rejection with no explanation. That's exactly the myth we help you get past.

Take the next step now: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Rooting for you,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
574,Follow-up,"The 70% refund, explained simply","Hi [First Name],

I want to address something honestly before you decide either way.

You don't need a 4.0 GPA to win a scholarship or admission. Most of our successful placements almost gave up after their first rejection. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You're the first in your family trying this, so there's no one to ask. That's exactly the myth we help you get past.

Fill out our free 3-minute Pre-Qualification Form here: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Proudly African,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
575,Follow-up,Still on the fence? Read this first,"Hi [First Name],

One more thing I think you should know before this window closes.

You don't need a 4.0 GPA to win a scholarship or admission. Last year, we placed students with GPAs as low as 2.8 into funded programs. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

Your family can't afford $20,000 in tuition, and the banks won't lend without collateral. That's exactly the myth we help you get past.

Reply YES and we'll send you the Pre-Qualification Form: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Best regards,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
576,Follow-up,Real numbers from a real student,"Hi [First Name],

Still thinking about studying abroad? Good - because I want to clear up one myth.

You don't need a 4.0 GPA to win a scholarship or admission. One of our Tier 3 students in Lagos went from three rejections to a fully-funded DAAD offer in five months. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You've heard scholarships are a lottery - so you never even applied. That's exactly the myth we help you get past.

Book your spot by filling this out: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Cheers,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
577,Follow-up,Why your last application didn't work,"Hi [First Name],

I want to address something honestly before you decide either way.

You don't need a 4.0 GPA to win a scholarship or admission. We've walked students in Accra, Nairobi, and Abuja through this exact process. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You don't have a 4.0 GPA, so you assume you don't qualify for anything. That's exactly the myth we help you get past.

Start here - it takes 3 minutes: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Rooting for you,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
578,Follow-up,How do you know we're not a scam?,"Hi [First Name],

One more thing I think you should know before this window closes.

You don't need a 4.0 GPA to win a scholarship or admission. Our students didn't have connections or perfect grades - they had a clear strategy and someone checking their applications. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You don't know which of the dozens of scholarship names abroad are even real. That's exactly the myth we help you get past.

Check if you qualify: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Proudly African,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
579,Follow-up,Your GPA isn't the problem. Your strategy is.,"Hi [First Name],

Still thinking about studying abroad? Good - because I want to clear up one myth.

You don't need a 4.0 GPA to win a scholarship or admission. Most of our successful placements almost gave up after their first rejection. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You're afraid of paying an agent and getting nothing in return. That's exactly the myth we help you get past.

Claim your free eligibility check: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Best regards,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
580,Follow-up,What past students got wrong,"Hi [First Name],

I want to address something honestly before you decide either way.

You don't need a 4.0 GPA to win a scholarship or admission. Last year, we placed students with GPAs as low as 2.8 into funded programs. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You've applied before and got a rejection with no explanation. That's exactly the myth we help you get past.

Take the next step now: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Cheers,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
581,Follow-up,"The 70% refund, explained simply","Hi [First Name],

One more thing I think you should know before this window closes.

You don't need a 4.0 GPA to win a scholarship or admission. One of our Tier 3 students in Lagos went from three rejections to a fully-funded DAAD offer in five months. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You're the first in your family trying this, so there's no one to ask. That's exactly the myth we help you get past.

Fill out our free 3-minute Pre-Qualification Form here: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Rooting for you,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
582,Follow-up,Still on the fence? Read this first,"Hi [First Name],

Still thinking about studying abroad? Good - because I want to clear up one myth.

You don't need a 4.0 GPA to win a scholarship or admission. We've walked students in Accra, Nairobi, and Abuja through this exact process. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

Your family can't afford $20,000 in tuition, and the banks won't lend without collateral. That's exactly the myth we help you get past.

Reply YES and we'll send you the Pre-Qualification Form: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Proudly African,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
583,Follow-up,Real numbers from a real student,"Hi [First Name],

I want to address something honestly before you decide either way.

You don't need a 4.0 GPA to win a scholarship or admission. Our students didn't have connections or perfect grades - they had a clear strategy and someone checking their applications. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You've heard scholarships are a lottery - so you never even applied. That's exactly the myth we help you get past.

Book your spot by filling this out: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Best regards,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
584,Follow-up,Why your last application didn't work,"Hi [First Name],

One more thing I think you should know before this window closes.

You don't need a 4.0 GPA to win a scholarship or admission. Most of our successful placements almost gave up after their first rejection. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You don't have a 4.0 GPA, so you assume you don't qualify for anything. That's exactly the myth we help you get past.

Start here - it takes 3 minutes: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Cheers,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
585,Follow-up,How do you know we're not a scam?,"Hi [First Name],

Still thinking about studying abroad? Good - because I want to clear up one myth.

You don't need a 4.0 GPA to win a scholarship or admission. Last year, we placed students with GPAs as low as 2.8 into funded programs. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You don't know which of the dozens of scholarship names abroad are even real. That's exactly the myth we help you get past.

Check if you qualify: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Rooting for you,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
586,Follow-up,Your GPA isn't the problem. Your strategy is.,"Hi [First Name],

I want to address something honestly before you decide either way.

You don't need a 4.0 GPA to win a scholarship or admission. One of our Tier 3 students in Lagos went from three rejections to a fully-funded DAAD offer in five months. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You're afraid of paying an agent and getting nothing in return. That's exactly the myth we help you get past.

Claim your free eligibility check: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Proudly African,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
587,Follow-up,What past students got wrong,"Hi [First Name],

One more thing I think you should know before this window closes.

You don't need a 4.0 GPA to win a scholarship or admission. We've walked students in Accra, Nairobi, and Abuja through this exact process. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You've applied before and got a rejection with no explanation. That's exactly the myth we help you get past.

Take the next step now: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Best regards,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
588,Follow-up,"The 70% refund, explained simply","Hi [First Name],

Still thinking about studying abroad? Good - because I want to clear up one myth.

You don't need a 4.0 GPA to win a scholarship or admission. Our students didn't have connections or perfect grades - they had a clear strategy and someone checking their applications. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You're the first in your family trying this, so there's no one to ask. That's exactly the myth we help you get past.

Fill out our free 3-minute Pre-Qualification Form here: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Cheers,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
589,Follow-up,Still on the fence? Read this first,"Hi [First Name],

I want to address something honestly before you decide either way.

You don't need a 4.0 GPA to win a scholarship or admission. Most of our successful placements almost gave up after their first rejection. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

Your family can't afford $20,000 in tuition, and the banks won't lend without collateral. That's exactly the myth we help you get past.

Reply YES and we'll send you the Pre-Qualification Form: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Rooting for you,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
590,Follow-up,Real numbers from a real student,"Hi [First Name],

One more thing I think you should know before this window closes.

You don't need a 4.0 GPA to win a scholarship or admission. Last year, we placed students with GPAs as low as 2.8 into funded programs. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You've heard scholarships are a lottery - so you never even applied. That's exactly the myth we help you get past.

Book your spot by filling this out: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Proudly African,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
591,Follow-up,Why your last application didn't work,"Hi [First Name],

Still thinking about studying abroad? Good - because I want to clear up one myth.

You don't need a 4.0 GPA to win a scholarship or admission. One of our Tier 3 students in Lagos went from three rejections to a fully-funded DAAD offer in five months. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You don't have a 4.0 GPA, so you assume you don't qualify for anything. That's exactly the myth we help you get past.

Start here - it takes 3 minutes: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Best regards,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
592,Follow-up,How do you know we're not a scam?,"Hi [First Name],

I want to address something honestly before you decide either way.

You don't need a 4.0 GPA to win a scholarship or admission. We've walked students in Accra, Nairobi, and Abuja through this exact process. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You don't know which of the dozens of scholarship names abroad are even real. That's exactly the myth we help you get past.

Check if you qualify: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Cheers,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
593,Follow-up,Your GPA isn't the problem. Your strategy is.,"Hi [First Name],

One more thing I think you should know before this window closes.

You don't need a 4.0 GPA to win a scholarship or admission. Our students didn't have connections or perfect grades - they had a clear strategy and someone checking their applications. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You're afraid of paying an agent and getting nothing in return. That's exactly the myth we help you get past.

Claim your free eligibility check: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Rooting for you,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
594,Follow-up,What past students got wrong,"Hi [First Name],

Still thinking about studying abroad? Good - because I want to clear up one myth.

You don't need a 4.0 GPA to win a scholarship or admission. Most of our successful placements almost gave up after their first rejection. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You've applied before and got a rejection with no explanation. That's exactly the myth we help you get past.

Take the next step now: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Proudly African,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
595,Follow-up,"The 70% refund, explained simply","Hi [First Name],

I want to address something honestly before you decide either way.

You don't need a 4.0 GPA to win a scholarship or admission. Last year, we placed students with GPAs as low as 2.8 into funded programs. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You're the first in your family trying this, so there's no one to ask. That's exactly the myth we help you get past.

Fill out our free 3-minute Pre-Qualification Form here: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Best regards,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
596,Follow-up,Still on the fence? Read this first,"Hi [First Name],

One more thing I think you should know before this window closes.

You don't need a 4.0 GPA to win a scholarship or admission. One of our Tier 3 students in Lagos went from three rejections to a fully-funded DAAD offer in five months. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

Your family can't afford $20,000 in tuition, and the banks won't lend without collateral. That's exactly the myth we help you get past.

Reply YES and we'll send you the Pre-Qualification Form: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Cheers,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
597,Follow-up,Real numbers from a real student,"Hi [First Name],

Still thinking about studying abroad? Good - because I want to clear up one myth.

You don't need a 4.0 GPA to win a scholarship or admission. We've walked students in Accra, Nairobi, and Abuja through this exact process. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You've heard scholarships are a lottery - so you never even applied. That's exactly the myth we help you get past.

Book your spot by filling this out: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Rooting for you,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
598,Follow-up,Why your last application didn't work,"Hi [First Name],

I want to address something honestly before you decide either way.

You don't need a 4.0 GPA to win a scholarship or admission. Our students didn't have connections or perfect grades - they had a clear strategy and someone checking their applications. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You don't have a 4.0 GPA, so you assume you don't qualify for anything. That's exactly the myth we help you get past.

Start here - it takes 3 minutes: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Proudly African,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
599,Follow-up,How do you know we're not a scam?,"Hi [First Name],

One more thing I think you should know before this window closes.

You don't need a 4.0 GPA to win a scholarship or admission. Most of our successful placements almost gave up after their first rejection. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You don't know which of the dozens of scholarship names abroad are even real. That's exactly the myth we help you get past.

Check if you qualify: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Best regards,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
600,Follow-up,Your GPA isn't the problem. Your strategy is.,"Hi [First Name],

Still thinking about studying abroad? Good - because I want to clear up one myth.

You don't need a 4.0 GPA to win a scholarship or admission. Last year, we placed students with GPAs as low as 2.8 into funded programs. Funders and universities care more about your leadership, your story, and your plan for your country.

Here's how we prove we're legitimate: a written contract that spells out every deliverable and every refund trigger, and a 70% refund if we don't secure an offer after two honest attempts. We earn only when you win.

You're afraid of paying an agent and getting nothing in return. That's exactly the myth we help you get past.

Claim your free eligibility check: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Cheers,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
